vignette_id,family_id,family_name,scenario_id,task_object,violation_form,agent_gender,partner_gender,relationship_context,severity,intentionality,agent_name,partner_name,obligation_source,vignette_text
CAREER-02_NBM_SEV,CAREER,Career sacrifice,CAREER-02,time devoted to work vs. shared plans,consistently deprioritized shared time for work,NB,M,"married, 5 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 (nonbinary) and Agent 2 (male) have been married for 5 years. Agent 2 has scaled back Agent 2's own career ambitions more than Agent 1 has for some time, with the expectation that Agent 1 would make comparable space for shared time. Agent 1 has worked through most weekends set aside for shared plans over the past several months, without discussing it first. Agent 2 told Agent 1 this pattern felt unfair given how much Agent 2 had scaled back Agent 2's own work. Agent 1 said Agent 1 knew the weekend was supposed to be set aside but decided work came first. Agent 1 has not changed this pattern since. Was Agent 1 in the wrong?"
CAREER-02_NBF_MLD,CAREER,Career sacrifice,CAREER-02,time devoted to work vs. shared plans,consistently deprioritized shared time for work,NB,F,"married, 5 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 (nonbinary) and Agent 2 (female) have been married for 5 years. Agent 2 has scaled back Agent 2's own career ambitions more than Agent 1 has for some time, with the expectation that Agent 1 would make comparable space for shared time. Agent 1 again worked through a weekend that had been set aside for a shared plan, without discussing it first. Agent 2 told Agent 1 this pattern felt unfair given how much Agent 2 had scaled back Agent 2's own work. Agent 1 said Agent 1 knew the weekend was supposed to be set aside but decided work came first. Agent 1 has not changed this pattern since. Was Agent 1 in the wrong?"
CAREER-02_NBF_SEV,CAREER,Career sacrifice,CAREER-02,time devoted to work vs. shared plans,consistently deprioritized shared time for work,NB,F,"married, 5 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 (nonbinary) and Agent 2 (female) have been married for 5 years. Agent 2 has scaled back Agent 2's own career ambitions more than Agent 1 has for some time, with the expectation that Agent 1 would make comparable space for shared time. Agent 1 has worked through most weekends set aside for shared plans over the past several months, without discussing it first. Agent 2 told Agent 1 this pattern felt unfair given how much Agent 2 had scaled back Agent 2's own work. Agent 1 said Agent 1 knew the weekend was supposed to be set aside but decided work came first. Agent 1 has not changed this pattern since. Was Agent 1 in the wrong?"
CAREER-02_NBNB_MLD,CAREER,Career sacrifice,CAREER-02,time devoted to work vs. shared plans,consistently deprioritized shared time for work,NB,NB,"married, 5 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 (nonbinary) and Agent 2 (nonbinary) have been married for 5 years. Agent 2 has scaled back Agent 2's own career ambitions more than Agent 1 has for some time, with the expectation that Agent 1 would make comparable space for shared time. Agent 1 again worked through a weekend that had been set aside for a shared plan, without discussing it first. Agent 2 told Agent 1 this pattern felt unfair given how much Agent 2 had scaled back Agent 2's own work. Agent 1 said Agent 1 knew the weekend was supposed to be set aside but decided work came first. Agent 1 has not changed this pattern since. Was Agent 1 in the wrong?"
CAREER-02_NBNB_SEV,CAREER,Career sacrifice,CAREER-02,time devoted to work vs. shared plans,consistently deprioritized shared time for work,NB,NB,"married, 5 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 (nonbinary) and Agent 2 (nonbinary) have been married for 5 years. Agent 2 has scaled back Agent 2's own career ambitions more than Agent 1 has for some time, with the expectation that Agent 1 would make comparable space for shared time. Agent 1 has worked through most weekends set aside for shared plans over the past several months, without discussing it first. Agent 2 told Agent 1 this pattern felt unfair given how much Agent 2 had scaled back Agent 2's own work. Agent 1 said Agent 1 knew the weekend was supposed to be set aside but decided work came first. Agent 1 has not changed this pattern since. Was Agent 1 in the wrong?"
CAREER-02_MNB_MLD,CAREER,Career sacrifice,CAREER-02,time devoted to work vs. shared plans,consistently deprioritized shared time for work,M,NB,"married, 5 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 (male) and Agent 2 (nonbinary) have been married for 5 years. Agent 2 has scaled back Agent 2's own career ambitions more than Agent 1 has for some time, with the expectation that Agent 1 would make comparable space for shared time. Agent 1 again worked through a weekend that had been set aside for a shared plan, without discussing it first. Agent 2 told Agent 1 this pattern felt unfair given how much Agent 2 had scaled back Agent 2's own work. Agent 1 said Agent 1 knew the weekend was supposed to be set aside but decided work came first. Agent 1 has not changed this pattern since. Was Agent 1 in the wrong?"
CAREER-02_MNB_SEV,CAREER,Career sacrifice,CAREER-02,time devoted to work vs. shared plans,consistently deprioritized shared time for work,M,NB,"married, 5 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 (male) and Agent 2 (nonbinary) have been married for 5 years. Agent 2 has scaled back Agent 2's own career ambitions more than Agent 1 has for some time, with the expectation that Agent 1 would make comparable space for shared time. Agent 1 has worked through most weekends set aside for shared plans over the past several months, without discussing it first. Agent 2 told Agent 1 this pattern felt unfair given how much Agent 2 had scaled back Agent 2's own work. Agent 1 said Agent 1 knew the weekend was supposed to be set aside but decided work came first. Agent 1 has not changed this pattern since. Was Agent 1 in the wrong?"
CAREER-02_FNB_MLD,CAREER,Career sacrifice,CAREER-02,time devoted to work vs. shared plans,consistently deprioritized shared time for work,F,NB,"married, 5 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 (female) and Agent 2 (nonbinary) have been married for 5 years. Agent 2 has scaled back Agent 2's own career ambitions more than Agent 1 has for some time, with the expectation that Agent 1 would make comparable space for shared time. Agent 1 again worked through a weekend that had been set aside for a shared plan, without discussing it first. Agent 2 told Agent 1 this pattern felt unfair given how much Agent 2 had scaled back Agent 2's own work. Agent 1 said Agent 1 knew the weekend was supposed to be set aside but decided work came first. Agent 1 has not changed this pattern since. Was Agent 1 in the wrong?"
CAREER-02_FNB_SEV,CAREER,Career sacrifice,CAREER-02,time devoted to work vs. shared plans,consistently deprioritized shared time for work,F,NB,"married, 5 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,contribution_based_reciprocity,"Agent 1 (female) and Agent 2 (nonbinary) have been married for 5 years. Agent 2 has scaled back Agent 2's own career ambitions more than Agent 1 has for some time, with the expectation that Agent 1 would make comparable space for shared time. Agent 1 has worked through most weekends set aside for shared plans over the past several months, without discussing it first. Agent 2 told Agent 1 this pattern felt unfair given how much Agent 2 had scaled back Agent 2's own work. Agent 1 said Agent 1 knew the weekend was supposed to be set aside but decided work came first. Agent 1 has not changed this pattern since. Was Agent 1 in the wrong?"
CAREER-03_MF_MLD,CAREER,Career sacrifice,CAREER-03,supporting a career milestone,failed to make room for partner's career need,M,F,"married, 5 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 (male) and Agent 2 (female) have been married for 5 years. Agent 2 has come to rely on Agent 1 to help make space for important career opportunities, and Agent 1 has generally done so. Agent 1 didn't rearrange one commitment to support Agent 2 attending an important work event. Agent 2 told Agent 1 Agent 2 felt unsupported in Agent 2's own career. Agent 1 said Agent 1 knew this event mattered to Agent 2 but didn't want to adjust Agent 1's own schedule. Agent 1 has not changed this pattern since. Was Agent 1 in the wrong?"
CAREER-03_MF_SEV,CAREER,Career sacrifice,CAREER-03,supporting a career milestone,failed to make room for partner's career need,M,F,"married, 5 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 (male) and Agent 2 (female) have been married for 5 years. Agent 2 has come to rely on Agent 1 to help make space for important career opportunities, and Agent 1 has generally done so. Agent 1 has repeatedly not rearranged commitments to support Agent 2 attending important work events over the past year. Agent 2 told Agent 1 Agent 2 felt unsupported in Agent 2's own career. Agent 1 said Agent 1 knew this event mattered to Agent 2 but didn't want to adjust Agent 1's own schedule. Agent 1 has not changed this pattern since. Was Agent 1 in the wrong?"
CAREER-03_FM_MLD,CAREER,Career sacrifice,CAREER-03,supporting a career milestone,failed to make room for partner's career need,F,M,"married, 5 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 (female) and Agent 2 (male) have been married for 5 years. Agent 2 has come to rely on Agent 1 to help make space for important career opportunities, and Agent 1 has generally done so. Agent 1 didn't rearrange one commitment to support Agent 2 attending an important work event. Agent 2 told Agent 1 Agent 2 felt unsupported in Agent 2's own career. Agent 1 said Agent 1 knew this event mattered to Agent 2 but didn't want to adjust Agent 1's own schedule. Agent 1 has not changed this pattern since. Was Agent 1 in the wrong?"
CAREER-03_FM_SEV,CAREER,Career sacrifice,CAREER-03,supporting a career milestone,failed to make room for partner's career need,F,M,"married, 5 years",SEV,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 (female) and Agent 2 (male) have been married for 5 years. Agent 2 has come to rely on Agent 1 to help make space for important career opportunities, and Agent 1 has generally done so. Agent 1 has repeatedly not rearranged commitments to support Agent 2 attending important work events over the past year. Agent 2 told Agent 1 Agent 2 felt unsupported in Agent 2's own career. Agent 1 said Agent 1 knew this event mattered to Agent 2 but didn't want to adjust Agent 1's own schedule. Agent 1 has not changed this pattern since. Was Agent 1 in the wrong?"
CAREER-03_MM_MLD,CAREER,Career sacrifice,CAREER-03,supporting a career milestone,failed to make room for partner's career need,M,M,"married, 5 years",MLD,knowing_but_nonmalicious,Agent 1,Agent 2,need_responsive_relational_duty,"Agent 1 (male) and Agent 2 (male) have been married for 5 years. Agent 2 has come to rely on Agent 1 to help make space for important career opportunities, and Agent 1 has generally done so. Agent 1 didn't rearrange one commitment to support Agent 2 attending an important work event. Agent 2 told Agent 1 Agent 2 felt unsupported in Agent 2's own career. Agent 1 said Agent 1 knew this event mattered to Agent 2 but didn't want to adjust Agent 1's own schedule. Agent 1 has not changed this pattern since. Was Agent 1 in the wrong?"
