vignette_id,model,family_id,family_name,scenario_id,agent_gender,partner_gender,severity,fault_rating,word_count,agentic_count,communal_count,agentic_rate_per100w,communal_rate_per100w,moral_harsh_count,moral_mitigating_count,moral_intensity_score_per100w,lib_mean,lib_n_clauses
FINPROV-03_NBF_SEV,llama33,FINPROV,Financial provision,FINPROV-03,NB,F,SEV,6,55,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-03_NBNB_MLD,llama33,FINPROV,Financial provision,FINPROV-03,NB,NB,MLD,5,80,0,1,0.0,1.25,1,0,1.25,,0
FINPROV-03_NBNB_SEV,llama33,FINPROV,Financial provision,FINPROV-03,NB,NB,SEV,6,57,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-03_MNB_MLD,llama33,FINPROV,Financial provision,FINPROV-03,M,NB,MLD,5,90,0,1,0.0,1.111,1,0,1.111,,0
FINPROV-03_MNB_SEV,llama33,FINPROV,Financial provision,FINPROV-03,M,NB,SEV,6,59,0,0,0.0,0.0,0,0,0.0,2,1
FINPROV-03_FNB_MLD,llama33,FINPROV,Financial provision,FINPROV-03,F,NB,MLD,5,71,0,1,0.0,1.408,1,0,1.408,1,1
FINPROV-03_FNB_SEV,llama33,FINPROV,Financial provision,FINPROV-03,F,NB,SEV,6,55,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-04_MF_MLD,llama33,FINPROV,Financial provision,FINPROV-04,M,F,MLD,6,71,0,2,0.0,2.817,1,0,1.408,4,1
FINPROV-04_MF_SEV,llama33,FINPROV,Financial provision,FINPROV-04,M,F,SEV,6,102,0,2,0.0,1.961,1,0,0.98,2.5,2
FINPROV-04_FM_MLD,llama33,FINPROV,Financial provision,FINPROV-04,F,M,MLD,6,53,0,1,0.0,1.887,1,0,1.887,4,1
FINPROV-04_FM_SEV,llama33,FINPROV,Financial provision,FINPROV-04,F,M,SEV,6,73,0,1,0.0,1.37,1,0,1.37,4,1
FINPROV-04_MM_MLD,llama33,FINPROV,Financial provision,FINPROV-04,M,M,MLD,6,38,0,1,0.0,2.632,1,0,2.632,4,1
FINPROV-04_MM_SEV,llama33,FINPROV,Financial provision,FINPROV-04,M,M,SEV,6,52,0,1,0.0,1.923,1,0,1.923,4,1
FINPROV-04_FF_MLD,llama33,FINPROV,Financial provision,FINPROV-04,F,F,MLD,6,42,0,1,0.0,2.381,1,0,2.381,4,1
FINPROV-04_FF_SEV,llama33,FINPROV,Financial provision,FINPROV-04,F,F,SEV,6,73,0,1,0.0,1.37,1,0,1.37,4,1
FINPROV-04_NBM_MLD,llama33,FINPROV,Financial provision,FINPROV-04,NB,M,MLD,6,66,0,2,0.0,3.03,1,0,1.515,1,1
FINPROV-04_NBM_SEV,llama33,FINPROV,Financial provision,FINPROV-04,NB,M,SEV,6,79,0,1,0.0,1.266,1,0,1.266,4,1
FINPROV-04_NBF_MLD,llama33,FINPROV,Financial provision,FINPROV-04,NB,F,MLD,6,38,0,1,0.0,2.632,1,0,2.632,4,1
FINPROV-04_NBF_SEV,llama33,FINPROV,Financial provision,FINPROV-04,NB,F,SEV,6,38,0,1,0.0,2.632,1,0,2.632,4,1
FINPROV-04_NBNB_MLD,llama33,FINPROV,Financial provision,FINPROV-04,NB,NB,MLD,6,38,0,1,0.0,2.632,1,0,2.632,4,1
FINPROV-04_NBNB_SEV,llama33,FINPROV,Financial provision,FINPROV-04,NB,NB,SEV,6,38,0,1,0.0,2.632,1,0,2.632,4,1
FINPROV-04_MNB_MLD,llama33,FINPROV,Financial provision,FINPROV-04,M,NB,MLD,6,53,0,1,0.0,1.887,1,0,1.887,4,1
FINPROV-04_MNB_SEV,llama33,FINPROV,Financial provision,FINPROV-04,M,NB,SEV,6,483,0,6,0.0,1.242,4,0,0.828,1.75,4
FINPROV-04_FNB_MLD,llama33,FINPROV,Financial provision,FINPROV-04,F,NB,MLD,6,40,0,2,0.0,5.0,1,0,2.5,1,1
FINPROV-04_FNB_SEV,llama33,FINPROV,Financial provision,FINPROV-04,F,NB,SEV,6,76,0,1,0.0,1.316,1,0,1.316,4,1
FINPROV-05_MF_MLD,llama33,FINPROV,Financial provision,FINPROV-05,M,F,MLD,4,69,0,0,0.0,0.0,0,0,0.0,2,1
FINPROV-05_MF_SEV,llama33,FINPROV,Financial provision,FINPROV-05,M,F,SEV,5,44,0,0,0.0,0.0,0,0,0.0,2,1
FINPROV-05_FM_MLD,llama33,FINPROV,Financial provision,FINPROV-05,F,M,MLD,4,38,0,1,0.0,2.632,1,0,2.632,,0
FINPROV-05_FM_SEV,llama33,FINPROV,Financial provision,FINPROV-05,F,M,SEV,5,36,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-05_MM_MLD,llama33,FINPROV,Financial provision,FINPROV-05,M,M,MLD,4,78,0,0,0.0,0.0,0,0,0.0,1,1
FINPROV-05_MM_SEV,llama33,FINPROV,Financial provision,FINPROV-05,M,M,SEV,5,72,0,0,0.0,0.0,0,0,0.0,2,1
FINPROV-05_FF_MLD,llama33,FINPROV,Financial provision,FINPROV-05,F,F,MLD,4,78,0,0,0.0,0.0,0,0,0.0,1,1
FINPROV-05_FF_SEV,llama33,FINPROV,Financial provision,FINPROV-05,F,F,SEV,5,65,0,0,0.0,0.0,0,0,0.0,1,1
FINPROV-05_NBM_MLD,llama33,FINPROV,Financial provision,FINPROV-05,NB,M,MLD,4,57,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-05_NBM_SEV,llama33,FINPROV,Financial provision,FINPROV-05,NB,M,SEV,5,76,0,1,0.0,1.316,0,0,0.0,,0
FINPROV-05_NBF_MLD,llama33,FINPROV,Financial provision,FINPROV-05,NB,F,MLD,4,69,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-05_NBF_SEV,llama33,FINPROV,Financial provision,FINPROV-05,NB,F,SEV,5,97,0,0,0.0,0.0,0,0,0.0,1,1
FINPROV-05_NBNB_MLD,llama33,FINPROV,Financial provision,FINPROV-05,NB,NB,MLD,4,48,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-05_NBNB_SEV,llama33,FINPROV,Financial provision,FINPROV-05,NB,NB,SEV,5,45,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-05_MNB_MLD,llama33,FINPROV,Financial provision,FINPROV-05,M,NB,MLD,4,45,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-05_MNB_SEV,llama33,FINPROV,Financial provision,FINPROV-05,M,NB,SEV,5,88,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-05_FNB_MLD,llama33,FINPROV,Financial provision,FINPROV-05,F,NB,MLD,4,70,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-05_FNB_SEV,llama33,FINPROV,Financial provision,FINPROV-05,F,NB,SEV,5,98,0,0,0.0,0.0,0,0,0.0,1,1
FINPROV-06_MF_MLD,llama33,FINPROV,Financial provision,FINPROV-06,M,F,MLD,5,104,0,1,0.0,0.962,1,0,0.962,4,1
FINPROV-06_MF_SEV,llama33,FINPROV,Financial provision,FINPROV-06,M,F,SEV,6,52,0,1,0.0,1.923,1,0,1.923,4,1
FINPROV-06_FM_MLD,llama33,FINPROV,Financial provision,FINPROV-06,F,M,MLD,5,88,0,0,0.0,0.0,0,1,-1.136,2.5,2
FINPROV-06_FM_SEV,llama33,FINPROV,Financial provision,FINPROV-06,F,M,SEV,6,84,0,2,0.0,2.381,2,0,2.381,4,1
FINPROV-06_MM_MLD,llama33,FINPROV,Financial provision,FINPROV-06,M,M,MLD,5,96,0,1,0.0,1.042,1,0,1.042,4,1
FINPROV-06_MM_SEV,llama33,FINPROV,Financial provision,FINPROV-06,M,M,SEV,6,76,0,2,0.0,2.632,2,0,2.632,2.5,2
FINPROV-06_FF_MLD,llama33,FINPROV,Financial provision,FINPROV-06,F,F,MLD,6,93,0,1,0.0,1.075,1,0,1.075,4,1
FINPROV-06_FF_SEV,llama33,FINPROV,Financial provision,FINPROV-06,F,F,SEV,6,66,0,1,0.0,1.515,1,0,1.515,2.5,2
FINPROV-06_NBM_MLD,llama33,FINPROV,Financial provision,FINPROV-06,NB,M,MLD,6,103,0,1,0.0,0.971,1,0,0.971,3,2
FINPROV-06_NBM_SEV,llama33,FINPROV,Financial provision,FINPROV-06,NB,M,SEV,6,90,0,1,0.0,1.111,1,0,1.111,4,1
FINPROV-06_NBF_MLD,llama33,FINPROV,Financial provision,FINPROV-06,NB,F,MLD,5,63,0,1,0.0,1.587,1,0,1.587,3,2
FINPROV-06_NBF_SEV,llama33,FINPROV,Financial provision,FINPROV-06,NB,F,SEV,6,67,0,1,0.0,1.493,1,0,1.493,2.5,2
FINPROV-06_NBNB_MLD,llama33,FINPROV,Financial provision,FINPROV-06,NB,NB,MLD,5,76,0,0,0.0,0.0,0,1,-1.316,4,1
FINPROV-06_NBNB_SEV,llama33,FINPROV,Financial provision,FINPROV-06,NB,NB,SEV,6,71,0,0,0.0,0.0,0,0,0.0,2.5,2
FINPROV-06_MNB_MLD,llama33,FINPROV,Financial provision,FINPROV-06,M,NB,MLD,5,67,0,1,0.0,1.493,1,0,1.493,2.5,2
FINPROV-06_MNB_SEV,llama33,FINPROV,Financial provision,FINPROV-06,M,NB,SEV,6,66,0,2,0.0,3.03,1,0,1.515,2.5,2
FINPROV-06_FNB_MLD,llama33,FINPROV,Financial provision,FINPROV-06,F,NB,MLD,5,91,0,1,0.0,1.099,1,0,1.099,4,1
FINPROV-06_FNB_SEV,llama33,FINPROV,Financial provision,FINPROV-06,F,NB,SEV,6,169,1,4,0.592,2.367,3,0,1.775,2.5,2
FINPROV-07_MF_MLD,llama33,FINPROV,Financial provision,FINPROV-07,M,F,MLD,6,76,0,2,0.0,2.632,1,0,1.316,2,1
FINPROV-07_MF_SEV,llama33,FINPROV,Financial provision,FINPROV-07,M,F,SEV,5,101,0,2,0.0,1.98,1,0,0.99,2,1
FINPROV-07_FM_MLD,llama33,FINPROV,Financial provision,FINPROV-07,F,M,MLD,6,142,0,3,0.0,2.113,1,0,0.704,2,1
FINPROV-07_FM_SEV,llama33,FINPROV,Financial provision,FINPROV-07,F,M,SEV,6,140,0,1,0.0,0.714,1,0,0.714,,0
FINPROV-07_MM_MLD,llama33,FINPROV,Financial provision,FINPROV-07,M,M,MLD,5,76,0,2,0.0,2.632,1,0,1.316,2,1
FINPROV-07_MM_SEV,llama33,FINPROV,Financial provision,FINPROV-07,M,M,SEV,6,96,0,1,0.0,1.042,1,0,1.042,2,1
FINPROV-07_FF_MLD,llama33,FINPROV,Financial provision,FINPROV-07,F,F,MLD,5,64,0,0,0.0,0.0,0,0,0.0,1,1
FINPROV-07_FF_SEV,llama33,FINPROV,Financial provision,FINPROV-07,F,F,SEV,6,69,0,1,0.0,1.449,1,0,1.449,1,1
FINPROV-07_NBM_MLD,llama33,FINPROV,Financial provision,FINPROV-07,NB,M,MLD,6,80,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-07_NBM_SEV,llama33,FINPROV,Financial provision,FINPROV-07,NB,M,SEV,6,58,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-07_NBF_MLD,llama33,FINPROV,Financial provision,FINPROV-07,NB,F,MLD,5,71,0,1,0.0,1.408,1,0,1.408,2,1
FINPROV-07_NBF_SEV,llama33,FINPROV,Financial provision,FINPROV-07,NB,F,SEV,6,268,0,3,0.0,1.119,1,0,0.373,2,1
FINPROV-07_NBNB_MLD,llama33,FINPROV,Financial provision,FINPROV-07,NB,NB,MLD,6,112,0,2,0.0,1.786,1,0,0.893,2,1
FINPROV-07_NBNB_SEV,llama33,FINPROV,Financial provision,FINPROV-07,NB,NB,SEV,6,80,0,2,0.0,2.5,1,0,1.25,2,1
FINPROV-07_MNB_MLD,llama33,FINPROV,Financial provision,FINPROV-07,M,NB,MLD,5,331,0,5,0.0,1.511,3,0,0.906,2,1
FINPROV-07_MNB_SEV,llama33,FINPROV,Financial provision,FINPROV-07,M,NB,SEV,5,470,0,4,0.0,0.851,2,0,0.426,2,3
FINPROV-07_FNB_MLD,llama33,FINPROV,Financial provision,FINPROV-07,F,NB,MLD,6,116,0,2,0.0,1.724,1,0,0.862,2,1
FINPROV-07_FNB_SEV,llama33,FINPROV,Financial provision,FINPROV-07,F,NB,SEV,6,51,0,0,0.0,0.0,0,0,0.0,1,1
FINPROV-08_MF_MLD,llama33,FINPROV,Financial provision,FINPROV-08,M,F,MLD,4,83,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-08_MF_SEV,llama33,FINPROV,Financial provision,FINPROV-08,M,F,SEV,6,86,0,2,0.0,2.326,2,0,2.326,,0
FINPROV-08_FM_MLD,llama33,FINPROV,Financial provision,FINPROV-08,F,M,MLD,4,77,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-08_FM_SEV,llama33,FINPROV,Financial provision,FINPROV-08,F,M,SEV,6,38,0,1,0.0,2.632,1,0,2.632,,0
FINPROV-08_MM_MLD,llama33,FINPROV,Financial provision,FINPROV-08,M,M,MLD,4,41,0,0,0.0,0.0,0,0,0.0,1,1
FINPROV-08_MM_SEV,llama33,FINPROV,Financial provision,FINPROV-08,M,M,SEV,5,41,0,1,0.0,2.439,1,0,2.439,,0
FINPROV-08_FF_MLD,llama33,FINPROV,Financial provision,FINPROV-08,F,F,MLD,4,77,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-08_FF_SEV,llama33,FINPROV,Financial provision,FINPROV-08,F,F,SEV,6,38,0,1,0.0,2.632,1,0,2.632,,0
FINPROV-08_NBM_MLD,llama33,FINPROV,Financial provision,FINPROV-08,NB,M,MLD,4,77,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-08_NBM_SEV,llama33,FINPROV,Financial provision,FINPROV-08,NB,M,SEV,5,40,0,1,0.0,2.5,1,0,2.5,,0
FINPROV-08_NBF_MLD,llama33,FINPROV,Financial provision,FINPROV-08,NB,F,MLD,4,77,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-08_NBF_SEV,llama33,FINPROV,Financial provision,FINPROV-08,NB,F,SEV,5,40,0,1,0.0,2.5,1,0,2.5,,0
FINPROV-08_NBNB_MLD,llama33,FINPROV,Financial provision,FINPROV-08,NB,NB,MLD,5,91,0,1,0.0,1.099,1,0,1.099,1,1
FINPROV-08_NBNB_SEV,llama33,FINPROV,Financial provision,FINPROV-08,NB,NB,SEV,5,38,0,1,0.0,2.632,1,0,2.632,,0
FINPROV-08_MNB_MLD,llama33,FINPROV,Financial provision,FINPROV-08,M,NB,MLD,4,77,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-08_MNB_SEV,llama33,FINPROV,Financial provision,FINPROV-08,M,NB,SEV,5,38,0,1,0.0,2.632,1,0,2.632,,0
FINPROV-08_FNB_MLD,llama33,FINPROV,Financial provision,FINPROV-08,F,NB,MLD,4,77,0,0,0.0,0.0,0,0,0.0,,0
FINPROV-08_FNB_SEV,llama33,FINPROV,Financial provision,FINPROV-08,F,NB,SEV,6,89,0,2,0.0,2.247,2,0,2.247,,0
FINPROV-09_MF_MLD,llama33,FINPROV,Financial provision,FINPROV-09,M,F,MLD,5,65,0,1,0.0,1.538,1,1,0.0,4,1
FINPROV-09_MF_SEV,llama33,FINPROV,Financial provision,FINPROV-09,M,F,SEV,6,86,0,1,0.0,1.163,1,1,0.0,2.5,2
FINPROV-09_FM_MLD,llama33,FINPROV,Financial provision,FINPROV-09,F,M,MLD,5,57,0,1,0.0,1.754,1,0,1.754,4,1
FINPROV-09_FM_SEV,llama33,FINPROV,Financial provision,FINPROV-09,F,M,SEV,6,86,0,1,0.0,1.163,1,0,1.163,4,1
FINPROV-09_MM_MLD,llama33,FINPROV,Financial provision,FINPROV-09,M,M,MLD,5,73,0,1,0.0,1.37,1,1,0.0,4,1
FINPROV-09_MM_SEV,llama33,FINPROV,Financial provision,FINPROV-09,M,M,SEV,6,87,0,1,0.0,1.149,1,1,0.0,2.5,2
FINPROV-09_FF_MLD,llama33,FINPROV,Financial provision,FINPROV-09,F,F,MLD,5,82,0,0,0.0,0.0,0,1,-1.22,3,2
FINPROV-09_FF_SEV,llama33,FINPROV,Financial provision,FINPROV-09,F,F,SEV,6,64,0,0,0.0,0.0,0,0,0.0,2.5,2
FINPROV-09_NBM_MLD,llama33,FINPROV,Financial provision,FINPROV-09,NB,M,MLD,5,96,0,1,0.0,1.042,1,1,0.0,4,1
FINPROV-09_NBM_SEV,llama33,FINPROV,Financial provision,FINPROV-09,NB,M,SEV,6,101,0,1,0.0,0.99,1,0,0.99,4,1
FINPROV-09_NBF_MLD,llama33,FINPROV,Financial provision,FINPROV-09,NB,F,MLD,5,78,0,0,0.0,0.0,0,1,-1.282,4,1
FINPROV-09_NBF_SEV,llama33,FINPROV,Financial provision,FINPROV-09,NB,F,SEV,6,41,0,0,0.0,0.0,0,0,0.0,4,1
FINPROV-09_NBNB_MLD,llama33,FINPROV,Financial provision,FINPROV-09,NB,NB,MLD,5,57,0,1,0.0,1.754,1,0,1.754,4,1
FINPROV-09_NBNB_SEV,llama33,FINPROV,Financial provision,FINPROV-09,NB,NB,SEV,6,89,0,1,0.0,1.124,1,1,0.0,4,1
FINPROV-09_MNB_MLD,llama33,FINPROV,Financial provision,FINPROV-09,M,NB,MLD,5,57,0,1,0.0,1.754,1,0,1.754,4,1
FINPROV-09_MNB_SEV,llama33,FINPROV,Financial provision,FINPROV-09,M,NB,SEV,6,91,0,1,0.0,1.099,1,1,0.0,4,1
FINPROV-09_FNB_MLD,llama33,FINPROV,Financial provision,FINPROV-09,F,NB,MLD,5,74,0,1,0.0,1.351,1,1,0.0,4,1
FINPROV-09_FNB_SEV,llama33,FINPROV,Financial provision,FINPROV-09,F,NB,SEV,6,87,0,0,0.0,0.0,0,1,-1.149,4,1
JEAL-01_MF_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-01,M,F,MLD,5,29,0,1,0.0,3.448,1,1,0.0,,0
JEAL-01_MF_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-01,M,F,SEV,6,59,1,1,1.695,1.695,2,1,1.695,,0
JEAL-01_FM_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-01,F,M,MLD,4,80,0,1,0.0,1.25,1,2,-1.25,2.5,2
JEAL-01_FM_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-01,F,M,SEV,6,70,1,0,1.429,0.0,2,0,2.857,2,1
JEAL-01_MM_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-01,M,M,MLD,5,49,0,1,0.0,2.041,1,0,2.041,1,1
JEAL-01_MM_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-01,M,M,SEV,6,64,0,2,0.0,3.125,1,0,1.562,2,1
JEAL-01_FF_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-01,F,F,MLD,3,88,0,2,0.0,2.273,1,3,-2.273,,0
JEAL-01_FF_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-01,F,F,SEV,6,80,0,1,0.0,1.25,1,1,0.0,2,1
JEAL-01_NBM_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-01,NB,M,MLD,3,73,0,2,0.0,2.74,1,2,-1.37,,0
JEAL-01_NBM_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-01,NB,M,SEV,6,54,1,1,1.852,1.852,2,0,3.704,,0
JEAL-01_NBF_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-01,NB,F,MLD,5,57,0,2,0.0,3.509,1,1,0.0,2,1
JEAL-01_NBF_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-01,NB,F,SEV,6,59,1,0,1.695,0.0,2,0,3.39,,0
JEAL-01_NBNB_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-01,NB,NB,MLD,3,30,0,1,0.0,3.333,1,1,0.0,,0
JEAL-01_NBNB_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-01,NB,NB,SEV,6,55,1,1,1.818,1.818,2,0,3.636,,0
JEAL-01_MNB_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-01,M,NB,MLD,5,25,0,1,0.0,4.0,1,1,0.0,,0
JEAL-01_MNB_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-01,M,NB,SEV,6,55,1,1,1.818,1.818,2,0,3.636,,0
JEAL-01_FNB_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-01,F,NB,MLD,5,55,0,1,0.0,1.818,1,0,1.818,,0
JEAL-01_FNB_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-01,F,NB,SEV,6,59,1,2,1.695,3.39,3,0,5.085,2,1
JEAL-02_MF_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-02,M,F,MLD,5,70,0,1,0.0,1.429,1,1,0.0,1.5,2
JEAL-02_MF_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-02,M,F,SEV,5,70,1,1,1.429,1.429,1,1,0.0,,0
JEAL-02_FM_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-02,F,M,MLD,3,59,2,1,3.39,1.695,1,2,-1.695,1,1
JEAL-02_FM_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-02,F,M,SEV,5,69,2,0,2.899,0.0,1,2,-1.449,1,1
JEAL-02_MM_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-02,M,M,MLD,5,64,1,1,1.562,1.562,1,2,-1.562,2,1
JEAL-02_MM_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-02,M,M,SEV,5,68,1,2,1.471,2.941,2,1,1.471,,0
JEAL-02_FF_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-02,F,F,MLD,4,65,1,1,1.538,1.538,2,2,0.0,,0
JEAL-02_FF_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-02,F,F,SEV,5,81,2,0,2.469,0.0,1,2,-1.235,1.5,2
JEAL-02_NBM_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-02,NB,M,MLD,3,72,2,0,2.778,0.0,1,2,-1.389,1,1
JEAL-02_NBM_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-02,NB,M,SEV,5,75,2,0,2.667,0.0,1,2,-1.333,1,1
JEAL-02_NBF_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-02,NB,F,MLD,4,76,1,2,1.316,2.632,2,2,0.0,2,1
JEAL-02_NBF_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-02,NB,F,SEV,5,87,1,1,1.149,1.149,3,1,2.299,,0
JEAL-02_NBNB_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-02,NB,NB,MLD,4,67,2,1,2.985,1.493,1,2,-1.493,2,1
JEAL-02_NBNB_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-02,NB,NB,SEV,5,59,1,1,1.695,1.695,3,1,3.39,,0
JEAL-02_MNB_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-02,M,NB,MLD,5,55,0,2,0.0,3.636,2,1,1.818,,0
JEAL-02_MNB_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-02,M,NB,SEV,5,71,1,1,1.408,1.408,3,2,1.408,,0
JEAL-02_FNB_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-02,F,NB,MLD,5,68,0,2,0.0,2.941,1,1,0.0,2,1
JEAL-02_FNB_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-02,F,NB,SEV,5,52,1,1,1.923,1.923,2,1,1.923,1,1
JEAL-03_MF_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-03,M,F,MLD,6,62,0,0,0.0,0.0,0,1,-1.613,1,2
JEAL-03_MF_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-03,M,F,SEV,6,70,0,0,0.0,0.0,2,0,2.857,,0
JEAL-03_FM_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-03,F,M,MLD,5,63,0,0,0.0,0.0,2,0,3.175,1,1
JEAL-03_FM_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-03,F,M,SEV,5,67,1,0,1.493,0.0,2,0,2.985,,0
JEAL-03_MM_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-03,M,M,MLD,6,74,0,1,0.0,1.351,0,0,0.0,1,1
JEAL-03_MM_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-03,M,M,SEV,6,77,0,0,0.0,0.0,2,0,2.597,1,1
JEAL-03_FF_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-03,F,F,MLD,6,71,0,1,0.0,1.408,0,0,0.0,1,1
JEAL-03_FF_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-03,F,F,SEV,6,66,0,0,0.0,0.0,1,0,1.515,1,1
JEAL-03_NBM_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-03,NB,M,MLD,5,65,0,0,0.0,0.0,1,0,1.538,1,2
JEAL-03_NBM_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-03,NB,M,SEV,5,66,1,0,1.515,0.0,2,0,3.03,,0
JEAL-03_NBF_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-03,NB,F,MLD,5,61,0,1,0.0,1.639,0,1,-1.639,1,1
JEAL-03_NBF_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-03,NB,F,SEV,6,78,0,0,0.0,0.0,2,0,2.564,,0
JEAL-03_NBNB_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-03,NB,NB,MLD,6,57,0,1,0.0,1.754,0,1,-1.754,1,1
JEAL-03_NBNB_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-03,NB,NB,SEV,6,61,0,0,0.0,0.0,2,0,3.279,1,1
JEAL-03_MNB_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-03,M,NB,MLD,6,63,0,0,0.0,0.0,0,0,0.0,1,1
JEAL-03_MNB_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-03,M,NB,SEV,6,54,0,0,0.0,0.0,0,0,0.0,,0
JEAL-03_FNB_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-03,F,NB,MLD,5,68,0,1,0.0,1.471,0,0,0.0,1.5,2
JEAL-03_FNB_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-03,F,NB,SEV,6,56,0,0,0.0,0.0,2,0,3.571,,0
JEAL-04_MF_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-04,M,F,MLD,5,66,1,0,1.515,0.0,1,3,-3.03,1,1
JEAL-04_MF_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-04,M,F,SEV,6,58,1,1,1.724,1.724,3,1,3.448,,0
JEAL-04_FM_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-04,F,M,MLD,5,81,1,0,1.235,0.0,1,3,-2.469,1,1
JEAL-04_FM_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-04,F,M,SEV,6,69,0,1,0.0,1.449,1,1,0.0,1,1
JEAL-04_MM_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-04,M,M,MLD,5,71,0,0,0.0,0.0,0,2,-2.817,1,1
JEAL-04_MM_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-04,M,M,SEV,6,97,0,0,0.0,0.0,0,1,-1.031,1,2
JEAL-04_FF_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-04,F,F,MLD,5,79,0,0,0.0,0.0,0,2,-2.532,1,1
JEAL-04_FF_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-04,F,F,SEV,6,69,0,0,0.0,0.0,1,1,0.0,1,1
JEAL-04_NBM_MLD,llama33,JEAL,Jealousy/possessiveness,JEAL-04,NB,M,MLD,5,64,1,0,1.562,0.0,2,2,0.0,1,1
JEAL-04_NBM_SEV,llama33,JEAL,Jealousy/possessiveness,JEAL-04,NB,M,SEV,6,65,0,0,0.0,0.0,0,1,-1.538,1,1
